49	0	-9.1055	5.6308
49	0	-9.1181	5.5878
50	0	-9.1306	5.5441
50	0	-9.1432	5.4996
50	0	-9.1559	5.4546
51	0	-9.1685	5.4089
51	0	-9.1812	5.3627
52	0	-9.1938	5.3159
52	0	-9.2065	5.2688
52	0	-9.2191	5.2212
53	0	-9.2316	5.1732
53	0	-9.2441	5.1250
54	0	-9.2565	5.0765
54	0	-9.2688	5.0278
54	0	-9.2809	4.9789
55	0	-9.2928	4.9299
55	0	-9.3040	4.8808
56	0	-9.3143	4.8316
56	0	-9.3238	4.7824
56	0	-9.3324	4.7333
57	0	-9.3401	4.6844
57	0	-9.3468	4.6357
58	0	-9.3526	4.5873
58	0	-9.3571	4.5394
58	0	-9.3605	4.4919
59	0	-9.3624	4.4451
59	0	-9.3628	4.3989
60	0	-9.3614	4.3533
60	0	-9.3583	4.3083
60	0	-9.3531	4.2639
61	0	-9.3460	4.2199
61	0	-9.3368	4.1762
62	0	-9.3257	4.1325
62	0	-9.3127	4.0888
62	0	-9.2983	4.0448
63	0	-9.2825	4.0004
63	0	-9.2658	3.9553
64	0	-9.2485	3.9097
64	0	-9.2309	3.8636
64	0	-9.2132	3.8170
65	0	-9.1958	3.7701
65	0	-9.1787	3.7228
66	0	-9.1622	3.6751
66	0	-9.1463	3.6272
66	0	-9.1313	3.5790
67	0	-9.1171	3.5306
67	0	-9.1040	3.4820
68	0	-9.0919	3.4333
68	0	-9.0808	3.3844
68	0	-9.0710	3.3354
69	0	-9.0622	3.2864
69	0	-9.0546	3.2374
70	0	-9.0483	3.1883
70	0	-9.0431	3.1393
70	0	-9.0391	3.0903
71	0	-9.0362	3.0413
71	0	-9.0346	2.9925
72	0	-9.0341	2.9438
72	0	-9.0348	2.8952
72	0	-9.0366	2.8468
73	0	-9.0378	2.7981
73	0	-9.0386	2.7492
74	0	-9.0390	2.6999
74	0	-9.0389	2.6505
74	0	-9.0384	2.6009
75	0	-9.0375	2.5510
75	0	-9.0363	2.5010
76	0	-9.0348	2.4508
76	0	-9.0330	2.4004
76	0	-9.0309	2.3499
77	0	-9.0286	2.2993
77	0	-9.0262	2.2486
78	0	-9.0235	2.1977
78	0	-9.0207	2.1468
78	0	-9.0177	2.0957
79	0	-9.0146	2.0446
79	0	-9.0114	1.9934
80	0	-9.0082	1.9421
80	0	-9.0049	1.8907
80	0	-9.0015	1.8393
81	0	-8.9981	1.7879
81	0	-8.9947	1.7364
82	0	-8.9914	1.6848
82	0	-8.9880	1.6332
82	0	-8.9847	1.5816
83	0	-8.9815	1.5299
83	0	-8.9784	1.4782
84	0	-8.9754	1.4265
84	0	-8.9726	1.3748
84	0	-8.9700	1.3230
85	0	-8.9675	1.2713
85	0	-8.9653	1.2196
86	0	-8.9633	1.1678
86	0	-8.9615	1.1161
86	0	-8.9599	1.0643
87	0	-8.9586	1.0126
87	0	-8.9575	0.9609
88	0	-8.9567	0.9092
88	0	-8.9562	0.8575
88	0	-8.9559	0.8059
89	0	-8.9559	0.7542
89	0	-8.9562	0.7026
90	0	-8.9568	0.6510
90	0	-8.9576	0.5995
90	0	-8.9588	0.5480
91	0	-8.9602	0.4965
91	0	-8.9618	0.4450
92	0	-8.9638	0.3935
92	0	-8.9660	0.3421
92	0	-8.9685	0.2908
93	0	-8.9712	0.2394
93	0	-8.9742	0.1881
94	0	-8.9774	0.1369
94	0	-8.9808	0.0856
94	0	-8.9844	0.0344
95	0	-8.9883	-0.0167
95	0	-8.9923	-0.0679
96	0	-8.9966	-0.1190
96	0	-9.0010	-0.1700
96	0	-9.0056	-0.2210
97	0	-9.0103	-0.2720
97	0	-9.0152	-0.3229
98	0	-9.0203	-0.3738
98	0	-9.0255	-0.4247
98	0	-9.0309	-0.4755
99	0	-9.0364	-0.5262
99	0	-9.0420	-0.5769
100	0	-9.0478	-0.6276
100	0	-9.0537	-0.6781
100	0	-9.0598	-0.7286
101	0	-9.0659	-0.7791
101	0	-9.0722	-0.8295
102	0	-9.0786	-0.8798
102	0	-9.0852	-0.9300
102	0	-9.0918	-0.9801
103	0	-9.0986	-1.0301
103	0	-9.1055	-1.0800
104	0	-9.1125	-1.1298
104	0	-9.1185	-1.1798
104	0	-9.1235	-1.2300
105	0	-9.1277	-1.2804
105	0	-9.1310	-1.3309
106	0	-9.1334	-1.3815
106	0	-9.1352	-1.4323
106	0	-9.1362	-1.4833
107	0	-9.1366	-1.5343
107	0	-9.1365	-1.5855
108	0	-9.1358	-1.6368
108	0	-9.1347	-1.6881
108	0	-9.1332	-1.7396
109	0	-9.1314	-1.7911
109	0	-9.1293	-1.8427
110	0	-9.1270	-1.8943
110	0	-9.1245	-1.9461
110	0	-9.1218	-1.9978
111	0	-9.1192	-2.0497
111	0	-9.1165	-2.1015
112	0	-9.1138	-2.1534
112	0	-9.1111	-2.2053
112	0	-9.1086	-2.2573
113	0	-9.1062	-2.3092
113	0	-9.1039	-2.3611
114	0	-9.1018	-2.4131
114	0	-9.0999	-2.4650
114	0	-9.0982	-2.5168
115	0	-9.0968	-2.5686
115	0	-9.0956	-2.6204
116	0	-9.0948	-2.6720
116	0	-9.0942	-2.7237
116	0	-9.0940	-2.7752
117	0	-9.0940	-2.8266
117	0	-9.0945	-2.8779
118	0	-9.0953	-2.9291
118	0	-9.0965	-2.9802
118	0	-9.0982	-3.0311
119	0	-9.1002	-3.0818
119	0	-9.1027	-3.1324
120	0	-9.1038	-3.1831
120	0	-9.1037	-3.2340
120	0	-9.1023	-3.2850
121	0	-9.0999	-3.3362
121	0	-9.0965	-3.3875
122	0	-9.0922	-3.4389
122	0	-9.0871	-3.4904
122	0	-9.0813	-3.5419
123	0	-9.0748	-3.5936
123	0	-9.0679	-3.6454
124	0	-9.0605	-3.6972
124	0	-9.0527	-3.7489
124	0	-9.0446	-3.8006
125	0	-9.0363	-3.8523
125	0	-9.0278	-3.9039
126	0	-9.0192	-3.9555
126	0	-9.0106	-4.0072
126	0	-9.0019	-4.0588
127	0	-8.9933	-4.1104
127	0	-8.9847	-4.1620
128	0	-8.9762	-4.2136
128	0	-8.9678	-4.2653
128	0	-8.9596	-4.3170
129	0	-8.9515	-4.3687
129	0	-8.9436	-4.4204
130	0	-8.9359	-4.4722
130	0	-8.9284	-4.5240
130	0	-8.9211	-4.5758
131	0	-8.9140	-4.6276
131	0	-8.9072	-4.6795
132	0	-8.9006	-4.7314
132	0	-8.8942	-4.7834
132	0	-8.8881	-4.8353
133	0	-8.8822	-4.8873
133	0	-8.8766	-4.9394
134	0	-8.8713	-4.9914
134	0	-8.8662	-5.0435
134	0	-8.8614	-5.0956
135	0	-8.8569	-5.1478
135	0	-8.8527	-5.1999
136	0	-8.8488	-5.2521
136	0	-8.8451	-5.3043
136	0	-8.8419	-5.3566
137	0	-8.8389	-5.4088
137	0	-8.8363	-5.4611
138	0	-8.8340	-5.5133
138	0	-8.8321	-5.5656
138	0	-8.8305	-5.6180
139	0	-8.8293	-5.6703
139	0	-8.8284	-5.7226
140	0	-8.8279	-5.7749
140	0	-8.8278	-5.8273
140	0	-8.8280	-5.8796
141	0	-8.8285	-5.9319
141	0	-8.8294	-5.9842
142	0	-8.8305	-6.0366
142	0	-8.8318	-6.0806
142	0	-8.8331	-6.1172
143	0	-8.8345	-6.1467
143	0	-8.8360	-6.1699
144	0	-8.8376	-6.1871
144	0	-8.8392	-6.1989
144	0	-8.8409	-6.2057
145	0	-8.8427	-6.2079
145	0	-8.8445	-6.2059
146	0	-8.8464	-6.1999
146	0	-8.8484	-6.1904
146	0	-8.8504	-6.1776
147	0	-8.8525	-6.1618
147	0	-8.8547	-6.1431
148	0	-8.8569	-6.1219
148	0	-8.8592	-6.0983
148	0	-8.8615	-6.0726
149	0	-8.8639	-6.0449
149	0	-8.8663	-6.0153
150	0	-8.8688	-5.9840
150	0	-8.8713	-5.9512
150	0	-8.8738	-5.9170
151	0	-8.8764	-5.8814
151	0	-8.8790	-5.8447
152	0	-8.8816	-5.8068
152	0	-8.8842	-5.7680
152	0	-8.8868	-5.7282
153	0	-8.8893	-5.6875
153	0	-8.8918	-5.6461
154	0	-8.8942	-5.6039
154	0	-8.8964	-5.5610
154	0	-8.8986	-5.5175
155	0	-8.9006	-5.4735
155	0	-8.9024	-5.4288
156	0	-8.9041	-5.3837
156	0	-8.9055	-5.3382
156	0	-8.9067	-5.2922
157	0	-8.9077	-5.2458
157	0	-8.9084	-5.1989
158	0	-8.9088	-5.1517
158	0	-8.9090	-5.1041
158	0	-8.9089	-5.0562
159	0	-8.9086	-5.0079
159	0	-8.9080	-4.9592
160	0	-8.9071	-4.9102
160	0	-8.9060	-4.8609
160	0	-8.9048	-4.8113
161	0	-8.9033	-4.7614
161	0	-8.9016	-4.7113
162	0	-8.8997	-4.6609
162	0	-8.8977	-4.6102
162	0	-8.8955	-4.5594
163	0	-8.8932	-4.5084
163	0	-8.8909	-4.4573
164	0	-8.8884	-4.4060
164	0	-8.8860	-4.3546
164	0	-8.8835	-4.3032
165	0	-8.8810	-4.2517
165	0	-8.8784	-4.2001
166	0	-8.8759	-4.1485
166	0	-8.8735	-4.0969
166	0	-8.8710	-4.0452
167	0	-8.8686	-3.9936
167	0	-8.8663	-3.9419
168	0	-8.8640	-3.8903
168	0	-8.8619	-3.8387
168	0	-8.8597	-3.7872
169	0	-8.8577	-3.7356
169	0	-8.8558	-3.6842
170	0	-8.8539	-3.6327
170	0	-8.8522	-3.5814
170	0	-8.8505	-3.5301
171	0	-8.8490	-3.4789
171	0	-8.8476	-3.4277
172	0	-8.8463	-3.3766
172	0	-8.8451	-3.3256
172	0	-8.8439	-3.2747
173	0	-8.8429	-3.2238
173	0	-8.8419	-3.1729
174	0	-8.8409	-3.1220
174	0	-8.8399	-3.0712
174	0	-8.8390	-3.0204
175	0	-8.8381	-2.9695
175	0	-8.8373	-2.9187
176	0	-8.8364	-2.8679
176	0	-8.8355	-2.8170
176	0	-8.8345	-2.7661
177	0	-8.8336	-2.7152
177	0	-8.8326	-2.6642
178	0	-8.8316	-2.6132
178	0	-8.8306	-2.5622
178	0	-8.8295	-2.5111
179	0	-8.8284	-2.4600
179	0	-8.8272	-2.4088
180	0	-8.8260	-2.3576
180	0	-8.8247	-2.3063
180	0	-8.8234	-2.2550
181	0	-8.8220	-2.2036
181	0	-8.8205	-2.1522
182	0	-8.8190	-2.1006
182	0	-8.8174	-2.0491
182	0	-8.8158	-1.9974
183	0	-8.8141	-1.9457
183	0	-8.8124	-1.8940
184	0	-8.8107	-1.8422
184	0	-8.8089	-1.7904
184	0	-8.8071	-1.7385
185	0	-8.8052	-1.6865
185	0	-8.8034	-1.6346
186	0	-8.8015	-1.5825
186	0	-8.7996	-1.5305
186	0	-8.7977	-1.4784
187	0	-8.7957	-1.4262
187	0	-8.7938	-1.3740
188	0	-8.7918	-1.3218
188	0	-8.7899	-1.2696
188	0	-8.7879	-1.2173
189	0	-8.7859	-1.1650
189	0	-8.7839	-1.1127
190	0	-8.7819	-1.0604
190	0	-8.7800	-1.0081
190	0	-8.7780	-0.9558
191	0	-8.7760	-0.9035
191	0	-8.7740	-0.8512
192	0	-8.7721	-0.7989
192	0	-8.7701	-0.7466
192	0	-8.7682	-0.6943
193	0	-8.7663	-0.6420
193	0	-8.7644	-0.5897
194	0	-8.7625	-0.5374
194	0	-8.7607	-0.4851
194	0	-8.7589	-0.4328
195	0	-8.7571	-0.3805
195	0	-8.7554	-0.3282
196	0	-8.7537	-0.2759
196	0	-8.7521	-0.2236
196	0	-8.7505	-0.1713
197	0	-8.7490	-0.1190
197	0	-8.7475	-0.0667
198	0	-8.7461	-0.0144
198	0	-8.7448	0.0379
198	0	-8.7435	0.0903
199	0	-8.7422	0.1426
199	0	-8.7410	0.1949
200	0	-8.7399	0.2472
200	0	-8.7389	0.2995
200	0	-8.7379	0.3519
0	1	0.3441	4.4348
0	1	0.3560	4.4104
0	1	0.3713	4.3881
1	1	0.3901	4.3675
1	1	0.4122	4.3483
1	1	0.4374	4.3299
2	1	0.4656	4.3117
2	1	0.4963	4.2934
3	1	0.5290	4.2744
3	1	0.5633	4.2542
3	1	0.5987	4.2325
4	1	0.6347	4.2092
4	1	0.6709	4.1838
5	1	0.7069	4.1565
5	1	0.7423	4.1271
6	1	0.7769	4.0955
6	1	0.8105	4.0620
6	1	0.8428	4.0264
7	1	0.8738	3.9890
7	1	0.9033	3.9498
8	1	0.9313	3.9089
8	1	0.9579	3.8666
8	1	0.9830	3.8230
9	1	1.0066	3.7782
9	1	1.0289	3.7322
10	1	1.0499	3.6852
10	1	1.0696	3.6373
10	1	1.0882	3.5886
11	1	1.1056	3.5392
11	1	1.1221	3.4890
12	1	1.1376	3.4383
12	1	1.1522	3.3870
12	1	1.1659	3.3352
13	1	1.1790	3.2829
13	1	1.1913	3.2302
14	1	1.2031	3.1770
14	1	1.2142	3.1235
14	1	1.2248	3.0697
15	1	1.2349	3.0156
15	1	1.2445	2.9611
16	1	1.2538	2.9063
16	1	1.2626	2.8513
16	1	1.2710	2.7960
17	1	1.2791	2.7405
17	1	1.2868	2.6847
18	1	1.2942	2.6286
18	1	1.3013	2.5724
18	1	1.3081	2.5159
19	1	1.3146	2.4592
19	1	1.3208	2.4023
20	1	1.3267	2.3451
20	1	1.3323	2.2878
20	1	1.3376	2.2302
21	1	1.3426	2.1725
21	1	1.3474	2.1145
22	1	1.3518	2.0563
22	1	1.3559	1.9980
22	1	1.3597	1.9394
23	1	1.3631	1.8807
23	1	1.3662	1.8219
24	1	1.3690	1.7628
24	1	1.3714	1.7037
24	1	1.3735	1.6444
25	1	1.3752	1.5850
25	1	1.3765	1.5254
26	1	1.3775	1.4658
26	1	1.3780	1.4060
26	1	1.3782	1.3462
27	1	1.3780	1.2863
27	1	1.3774	1.2263
28	1	1.3764	1.1663
28	1	1.3749	1.1062
28	1	1.3731	1.0460
29	1	1.3709	0.9859
29	1	1.3683	0.9257
30	1	1.3653	0.8655
30	1	1.3619	0.8053
30	1	1.3581	0.7451
31	1	1.3540	0.6849
31	1	1.3495	0.6247
32	1	1.3447	0.5645
32	1	1.3395	0.5044
32	1	1.3341	0.4443
33	1	1.3283	0.3842
33	1	1.3223	0.3241
34	1	1.3161	0.2640
34	1	1.3097	0.2040
34	1	1.3032	0.1440
35	1	1.2964	0.0841
35	1	1.2896	0.0241
36	1	1.2826	-0.0358
36	1	1.2755	-0.0957
36	1	1.2683	-0.1556
37	1	1.2611	-0.2154
37	1	1.2538	-0.2752
38	1	1.2465	-0.3350
38	1	1.2392	-0.3948
38	1	1.2319	-0.4546
39	1	1.2246	-0.5143
39	1	1.2173	-0.5741
40	1	1.2101	-0.6338
40	1	1.2029	-0.6934
40	1	1.1957	-0.7531
41	1	1.1887	-0.8128
41	1	1.1816	-0.8724
42	1	1.1747	-0.9320
42	1	1.1678	-0.9916
42	1	1.1609	-1.0512
43	1	1.1540	-1.1107
43	1	1.1472	-1.1702
44	1	1.1404	-1.2297
44	1	1.1335	-1.2892
44	1	1.1266	-1.3486
45	1	1.1197	-1.4081
45	1	1.1127	-1.4674
46	1	1.1056	-1.5268
46	1	1.0985	-1.5861
46	1	1.0913	-1.6453
47	1	1.0840	-1.7046
47	1	1.0767	-1.7637
48	1	1.0692	-1.8229
48	1	1.0617	-1.8820
48	1	1.0540	-1.9410
49	1	1.0463	-2.0000
49	1	1.0384	-2.0590
50	1	1.0304	-2.1178
50	1	1.0223	-2.1767
50	1	1.0141	-2.2355
51	1	1.0058	-2.2942
51	1	0.9974	-2.3528
52	1	0.9888	-2.4114
52	1	0.9802	-2.4699
52	1	0.9714	-2.5283
53	1	0.9626	-2.5867
53	1	0.9536	-2.6449
54	1	0.9446	-2.7030
54	1	0.9356	-2.7610
54	1	0.9264	-2.8188
55	1	0.9172	-2.8766
55	1	0.9079	-2.9341
56	1	0.8986	-2.9915
56	1	0.8892	-3.0487
56	1	0.8798	-3.1058
57	1	0.8715	-3.1533
57	1	0.8645	-3.1921
58	1	0.8587	-3.2228
58	1	0.8540	-3.2461
58	1	0.8503	-3.2625
59	1	0.8477	-3.2727
59	1	0.8460	-3.2770
60	1	0.8452	-3.2761
60	1	0.8451	-3.2703
60	1	0.8460	-3.2601
61	1	0.8479	-3.2460
61	1	0.8509	-3.2283
62	1	0.8549	-3.2076
62	1	0.8600	-3.1840
62	1	0.8661	-3.1580
63	1	0.8731	-3.1296
63	1	0.8809	-3.0992
64	1	0.8896	-3.0668
64	1	0.8989	-3.0326
64	1	0.9087	-2.9967
65	1	0.9190	-2.9592
65	1	0.9297	-2.9203
66	1	0.9407	-2.8799
66	1	0.9518	-2.8382
66	1	0.9631	-2.7952
67	1	0.9744	-2.7511
67	1	0.9856	-2.7058
68	1	0.9968	-2.6595
68	1	1.0079	-2.6122
68	1	1.0187	-2.5640
69	1	1.0293	-2.5149
69	1	1.0397	-2.4650
70	1	1.0497	-2.4143
70	1	1.0594	-2.3629
70	1	1.0688	-2.3108
71	1	1.0777	-2.2581
71	1	1.0863	-2.2047
72	1	1.0944	-2.1508
72	1	1.1020	-2.0964
72	1	1.1091	-2.0415
73	1	1.1157	-1.9862
73	1	1.1216	-1.9305
74	1	1.1270	-1.8744
74	1	1.1317	-1.8181
74	1	1.1358	-1.7614
75	1	1.1392	-1.7045
75	1	1.1419	-1.6474
76	1	1.1438	-1.5901
76	1	1.1450	-1.5326
76	1	1.1455	-1.4750
77	1	1.1451	-1.4174
77	1	1.1439	-1.3596
78	1	1.1419	-1.3018
78	1	1.1391	-1.2440
78	1	1.1353	-1.1862
79	1	1.1307	-1.1285
79	1	1.1252	-1.0709
80	1	1.1187	-1.0134
80	1	1.1113	-0.9560
80	1	1.1029	-0.8988
81	1	1.0934	-0.8418
81	1	1.0830	-0.7851
82	1	1.0738	-0.7278
82	1	1.0656	-0.6700
82	1	1.0583	-0.6118
83	1	1.0517	-0.5532
83	1	1.0457	-0.4943
84	1	1.0402	-0.4351
84	1	1.0352	-0.3758
84	1	1.0307	-0.3162
85	1	1.0265	-0.2565
85	1	1.0226	-0.1966
86	1	1.0190	-0.1367
86	1	1.0157	-0.0766
86	1	1.0127	-0.0165
87	1	1.0099	0.0437
87	1	1.0073	0.1039
88	1	1.0048	0.1642
88	1	1.0026	0.2245
88	1	1.0005	0.2848
89	1	0.9986	0.3451
89	1	0.9968	0.4054
90	1	0.9951	0.4657
90	1	0.9934	0.5260
90	1	0.9919	0.5862
91	1	0.9904	0.6464
91	1	0.9890	0.7066
92	1	0.9876	0.7667
92	1	0.9862	0.8268
92	1	0.9849	0.8868
93	1	0.9835	0.9468
93	1	0.9822	1.0067
94	1	0.9808	1.0667
94	1	0.9794	1.1266
94	1	0.9779	1.1865
95	1	0.9764	1.2463
95	1	0.9749	1.3062
96	1	0.9732	1.3660
96	1	0.9715	1.4258
96	1	0.9697	1.4856
97	1	0.9679	1.5454
97	1	0.9659	1.6052
98	1	0.9638	1.6649
98	1	0.9616	1.7247
98	1	0.9593	1.7844
99	1	0.9569	1.8441
99	1	0.9544	1.9038
100	1	0.9517	1.9635
100	1	0.9489	2.0232
100	1	0.9459	2.0829
101	1	0.9428	2.1425
101	1	0.9396	2.2021
102	1	0.9362	2.2617
102	1	0.9327	2.3213
102	1	0.9290	2.3808
103	1	0.9251	2.4404
103	1	0.9211	2.5000
104	1	0.9169	2.5595
104	1	0.9125	2.6191
104	1	0.9080	2.6787
105	1	0.9033	2.7383
105	1	0.8983	2.7979
106	1	0.8932	2.8575
106	1	0.8879	2.9171
106	1	0.8823	2.9767
107	1	0.8766	3.0362
107	1	0.8705	3.0958
108	1	0.8653	3.1556
108	1	0.8608	3.2156
108	1	0.8570	3.2759
109	1	0.8539	3.3365
109	1	0.8515	3.3971
110	1	0.8496	3.4578
110	1	0.8483	3.5185
110	1	0.8475	3.5792
111	1	0.8471	3.6399
111	1	0.8471	3.7007
112	1	0.8475	3.7614
112	1	0.8481	3.8221
112	1	0.8490	3.8828
113	1	0.8502	3.9435
113	1	0.8515	4.0042
114	1	0.8530	4.0649
114	1	0.8546	4.1256
114	1	0.8561	4.1863
115	1	0.8576	4.2470
115	1	0.8589	4.3077
116	1	0.8598	4.3684
116	1	0.8603	4.4291
116	1	0.8604	4.4898
117	1	0.8598	4.5505
117	1	0.8586	4.6113
118	1	0.8568	4.6719
118	1	0.8543	4.7326
118	1	0.8510	4.7932
119	1	0.8471	4.8538
119	1	0.8425	4.9144
120	1	0.8372	4.9749
120	1	0.8313	5.0353
120	1	0.8247	5.0956
121	1	0.8176	5.1559
121	1	0.8099	5.2162
122	1	0.8016	5.2763
122	1	0.7929	5.3364
122	1	0.7837	5.3964
123	1	0.7740	5.4563
123	1	0.7639	5.5161
124	1	0.7534	5.5759
124	1	0.7426	5.6356
124	1	0.7314	5.6951
125	1	0.7199	5.7547
125	1	0.7081	5.8141
126	1	0.6960	5.8735
126	1	0.6836	5.9328
126	1	0.6711	5.9920
127	1	0.6582	6.0512
127	1	0.6452	6.1103
128	1	0.6332	6.1598
128	1	0.6220	6.2006
128	1	0.6115	6.2332
129	1	0.6018	6.2584
129	1	0.5927	6.2768
130	1	0.5843	6.2888
130	1	0.5765	6.2949
130	1	0.5693	6.2955
131	1	0.5627	6.2912
131	1	0.5566	6.2824
132	1	0.5510	6.2694
132	1	0.5458	6.2526
132	1	0.5409	6.2324
133	1	0.5363	6.2091
133	1	0.5320	6.1829
134	1	0.5279	6.1542
134	1	0.5239	6.1232
134	1	0.5199	6.0901
135	1	0.5160	6.0552
135	1	0.5121	6.0187
136	1	0.5082	5.9806
136	1	0.5042	5.9413
136	1	0.5001	5.9008
137	1	0.4959	5.8592
137	1	0.4916	5.8168
138	1	0.4871	5.7736
138	1	0.4824	5.7296
138	1	0.4776	5.6851
139	1	0.4726	5.6401
139	1	0.4674	5.5946
140	1	0.4620	5.5487
140	1	0.4564	5.5026
140	1	0.4507	5.4562
141	1	0.4447	5.4095
141	1	0.4386	5.3628
142	1	0.4324	5.3160
142	1	0.4259	5.2691
142	1	0.4193	5.2221
143	1	0.4126	5.1752
143	1	0.4058	5.1282
144	1	0.3989	5.0813
144	1	0.3918	5.0346
144	1	0.3848	4.9880
145	1	0.3777	4.9416
145	1	0.3707	4.8955
146	1	0.3637	4.8498
146	1	0.3569	4.8047
146	1	0.3504	4.7602
147	1	0.3442	4.7165
147	1	0.3386	4.6738
148	1	0.3336	4.6324
148	1	0.3295	4.5924
148	1	0.3265	4.5542
149	1	0.3250	4.5179
149	1	0.3269	4.4837
150	1	0.3323	4.4519
150	1	0.3413	4.4225
150	1	0.3540	4.3953
151	1	0.3706	4.3703
151	1	0.3909	4.3470
152	1	0.4150	4.3249
152	1	0.4427	4.3035
152	1	0.4736	4.2822
153	1	0.5072	4.2603
153	1	0.5430	4.2375
154	1	0.5804	4.2131
154	1	0.6189	4.1870
154	1	0.6578	4.1589
155	1	0.6967	4.1286
155	1	0.7352	4.0961
156	1	0.7729	4.0614
156	1	0.8095	4.0246
156	1	0.8448	3.9857
157	1	0.8787	3.9449
157	1	0.9110	3.9024
158	1	0.9417	3.8583
158	1	0.9708	3.8128
158	1	0.9984	3.7661
159	1	1.0244	3.7183
159	1	1.0490	3.6694
160	1	1.0723	3.6197
160	1	1.0942	3.5691
160	1	1.1149	3.5179
161	1	1.1344	3.4661
161	1	1.1529	3.4137
162	1	1.1704	3.3609
162	1	1.1870	3.3076
162	1	1.2027	3.2540
163	1	1.2175	3.2000
163	1	1.2316	3.1457
164	1	1.2450	3.0911
164	1	1.2576	3.0362
164	1	1.2696	2.9811
165	1	1.2810	2.9257
165	1	1.2918	2.8701
166	1	1.3021	2.8144
166	1	1.3118	2.7584
166	1	1.3210	2.7022
167	1	1.3296	2.6459
167	1	1.3379	2.5894
168	1	1.3456	2.5328
168	1	1.3529	2.4760
168	1	1.3598	2.4190
169	1	1.3663	2.3619
169	1	1.3723	2.3047
170	1	1.3779	2.2473
170	1	1.3831	2.1898
170	1	1.3879	2.1322
171	1	1.3923	2.0745
171	1	1.3963	2.0166
172	1	1.3998	1.9586
172	1	1.4030	1.9005
172	1	1.4057	1.8423
